Date,Ticker,Open,High,Low,Close,Volume,Return
2022-02-23,TCS,3355.83,3381.13,3298.97,3349.04,3674597,-1.324
2022-02-24,TCS,3398.83,3464.95,3363.05,3373.98,1772460,0.7421
2022-02-25,TCS,3359.45,3399.97,3295.49,3367.76,3881586,-0.1846
2022-02-28,TCS,3379.98,3396.61,3341.36,3389.73,4547223,0.6502
2022-03-01,TCS,3444.76,3502.24,3437.44,3438.86,625061,1.4392
2022-03-02,TCS,3444.09,3462.92,3430.58,3450.56,3806189,0.3396
2022-03-03,TCS,3477.67,3495.12,3403.15,3458.26,3869850,0.2229
2022-03-04,TCS,3517.66,3610.75,3508.68,3542.56,1815469,2.4084
2022-03-07,TCS,3589.77,3645.42,3513.5,3574.35,2284713,0.8935
2022-03-08,TCS,3608.25,3631.48,3530.19,3586.59,2337679,0.3417
2022-03-09,TCS,3596.64,3643.2,3587.56,3590.09,2511484,0.0975
2022-03-10,TCS,3575.04,3609.92,3535.24,3558.8,2386430,-0.8754
2022-03-11,TCS,3478.3,3551.92,3443.04,3489.63,4567047,-1.9629
2022-03-14,TCS,3513.65,3567.85,3508.31,3528.32,4693159,1.1026
2022-03-15,TCS,3608.55,3656.24,3560.45,3602.21,4747460,2.0725
2022-03-16,TCS,3614.94,3638.86,3544.06,3628.04,2631575,0.7145
2022-03-17,TCS,3667.64,3685.97,3618.18,3662.14,3632171,0.9355
2022-03-18,TCS,3617.05,3618.97,3575.95,3611.61,582925,-1.3894
2022-03-21,TCS,3577.19,3620.49,3515.17,3578.39,582051,-0.9239
2022-03-22,TCS,3511.75,3551.26,3439.19,3506.8,3785384,-2.0209
2022-03-23,TCS,3504.97,3526.54,3430.91,3493.88,3487659,-0.3692
2022-03-24,TCS,3548.57,3566.82,3545.94,3550.34,934445,1.6031
2022-03-25,TCS,3503.62,3543.82,3496.64,3512.0,3484623,-1.0859
2022-03-28,TCS,3523.29,3530.6,3465.67,3508.86,3338329,-0.0895
2022-03-29,TCS,3554.43,3615.07,3533.49,3549.58,3858173,1.1539
2022-03-30,TCS,3628.11,3688.48,3582.22,3619.95,2810749,1.963
2022-03-31,TCS,3537.13,3579.3,3467.71,3526.86,3924174,-2.6053
2022-04-01,TCS,3503.71,3566.89,3435.4,3501.11,3932190,-0.7327
2022-04-04,TCS,3455.08,3503.5,3432.03,3461.03,3175087,-1.1512
2022-04-05,TCS,3403.32,3447.37,3345.55,3413.85,2975649,-1.3727
2022-04-06,TCS,3392.51,3434.74,3358.32,3394.01,4088381,-0.5827
2022-04-07,TCS,3298.8,3304.44,3247.53,3290.87,1288552,-3.086
2022-04-08,TCS,3281.2,3295.48,3264.35,3272.56,4923352,-0.5582
2022-04-11,TCS,3277.73,3314.33,3271.22,3275.37,4522827,0.086
2022-04-12,TCS,3227.8,3235.05,3171.84,3222.13,2902216,-1.639
2022-04-13,TCS,3180.68,3250.13,3142.61,3198.35,4564976,-0.7407
2022-04-14,TCS,3192.88,3211.2,3140.27,3200.31,3748721,0.0613
2022-04-15,TCS,3218.17,3245.1,3199.98,3207.41,2393076,0.2217
2022-04-18,TCS,3112.54,3155.85,3101.84,3125.56,2443107,-2.5851
2022-04-19,TCS,3163.96,3173.95,3157.74,3161.72,3242381,1.1504
2022-04-20,TCS,3200.36,3215.86,3157.94,3199.54,1628032,1.1889
2022-04-21,TCS,3160.9,3193.34,3121.99,3162.7,2985898,-1.1579
2022-04-22,TCS,3260.77,3267.73,3222.08,3249.74,2349893,2.7147
2022-04-25,TCS,3278.23,3290.5,3265.65,3274.51,2904069,0.7593
2022-04-26,TCS,3272.14,3293.37,3270.58,3291.85,2325560,0.528
2022-04-27,TCS,3337.61,3371.42,3311.78,3329.02,905898,1.1229
2022-04-28,TCS,3267.13,3329.3,3266.94,3275.43,3725104,-1.6228
2022-04-29,TCS,3235.72,3310.77,3174.32,3257.94,2722913,-0.5355
2022-05-02,TCS,3303.49,3326.94,3280.08,3291.28,1382817,1.0182
2022-05-03,TCS,3231.24,3295.2,3214.08,3250.51,1513167,-1.2465
2022-05-04,TCS,3227.47,3297.21,3175.92,3233.2,2822148,-0.5339
2022-05-05,TCS,3270.21,3297.91,3200.44,3265.42,4090315,0.9916
2022-05-06,TCS,3281.43,3342.63,3240.71,3282.64,1646401,0.5258
2022-05-09,TCS,3274.47,3335.87,3257.88,3284.72,4319600,0.0635
2022-05-10,TCS,3272.65,3300.63,3243.01,3289.0,4087824,0.1301
2022-05-11,TCS,3268.32,3309.94,3264.42,3280.79,584087,-0.2498
2022-05-12,TCS,3308.94,3388.79,3301.72,3326.86,1119891,1.3944
2022-05-13,TCS,3438.85,3452.56,3390.05,3441.03,3815306,3.3741
2022-05-16,TCS,3448.78,3462.2,3391.57,3458.21,2984887,0.4983
2022-05-17,TCS,3506.6,3549.82,3487.66,3530.94,1016809,2.0812
2022-05-18,TCS,3502.34,3507.75,3450.61,3507.41,4958545,-0.6687
2022-05-19,TCS,3459.25,3479.23,3414.94,3470.41,544331,-1.0605
2022-05-20,TCS,3432.54,3461.81,3393.0,3427.95,2314773,-1.2311
2022-05-23,TCS,3385.08,3436.83,3359.41,3378.96,561558,-1.4394
2022-05-24,TCS,3386.71,3401.19,3297.85,3364.14,4580076,-0.4397
2022-05-25,TCS,3424.25,3482.44,3396.27,3413.2,2597032,1.4478
2022-05-26,TCS,3450.57,3538.0,3436.17,3469.45,3295903,1.6347
2022-05-27,TCS,3404.9,3474.26,3397.42,3442.31,4163507,-0.7854
2022-05-30,TCS,3399.53,3493.51,3354.72,3425.54,1677498,-0.4883
2022-05-31,TCS,3417.85,3466.05,3356.24,3426.45,1901317,0.0267
2022-06-01,TCS,3412.68,3444.49,3403.53,3440.34,3329466,0.4046
2022-06-02,TCS,3463.13,3481.52,3455.9,3473.83,4660831,0.9687
2022-06-03,TCS,3453.31,3488.74,3390.3,3452.76,1341691,-0.6086
2022-06-06,TCS,3433.04,3506.21,3387.69,3442.73,2395103,-0.2907
2022-06-07,TCS,3524.13,3531.07,3451.02,3519.23,1693887,2.1975
2022-06-08,TCS,3493.96,3544.7,3444.33,3504.62,1348946,-0.4157
2022-06-09,TCS,3460.36,3529.94,3406.95,3473.59,1393473,-0.8894
2022-06-10,TCS,3499.52,3568.32,3437.84,3469.88,2565853,-0.1069
2022-06-13,TCS,3474.69,3538.38,3458.13,3475.27,996947,0.155
2022-06-14,TCS,3393.55,3400.75,3353.05,3391.65,3321319,-2.4354
2022-06-15,TCS,3382.89,3388.09,3344.54,3368.67,1328189,-0.6799
2022-06-16,TCS,3407.28,3421.27,3360.53,3392.4,2775677,0.7019
2022-06-17,TCS,3497.6,3523.63,3461.53,3504.02,1550861,3.2372
2022-06-20,TCS,3493.71,3554.21,3473.69,3475.53,2482998,-0.8162
2022-06-21,TCS,3511.48,3564.8,3468.75,3519.38,1162502,1.2538
2022-06-22,TCS,3548.49,3615.36,3505.23,3530.55,1348049,0.3167
2022-06-23,TCS,3575.57,3627.91,3517.5,3597.77,1980485,1.886
2022-06-24,TCS,3557.92,3592.62,3553.92,3563.39,3647032,-0.9602
2022-06-27,TCS,3631.97,3652.28,3587.58,3627.93,2407901,1.7951
2022-06-28,TCS,3718.05,3750.58,3684.63,3711.35,2076788,2.2733
2022-06-29,TCS,3783.25,3859.37,3776.19,3799.27,3089524,2.3414
2022-06-30,TCS,3856.15,3942.39,3824.25,3888.21,4867600,2.3139
2022-07-01,TCS,3910.25,3972.01,3869.34,3901.27,4142700,0.3354
2022-07-04,TCS,3935.06,4004.58,3875.78,3939.14,2302849,0.9659
2022-07-05,TCS,3906.31,3914.29,3894.43,3913.95,2794440,-0.6413
2022-07-06,TCS,3809.58,3827.66,3715.58,3778.33,1497013,-3.5267
2022-07-07,TCS,3789.4,3844.62,3785.77,3794.96,3781125,0.4394
2022-07-08,TCS,3776.55,3820.13,3737.6,3786.34,4368413,-0.2276
2022-07-11,TCS,3811.67,3855.32,3762.19,3846.29,4374005,1.5709
2022-07-12,TCS,3879.75,3905.93,3878.64,3900.87,1439096,1.4092
2022-07-13,TCS,3853.09,3925.78,3830.98,3836.29,3869970,-1.6695
2022-07-14,TCS,3969.33,4051.38,3947.62,3983.78,1256519,3.7727
2022-07-15,TCS,4022.4,4048.07,3979.21,4009.8,543742,0.651
2022-07-18,TCS,3904.04,3979.67,3876.98,3929.43,3733308,-2.0247
2022-07-19,TCS,3842.54,3870.64,3767.89,3859.31,2412939,-1.8006
2022-07-20,TCS,3711.59,3738.34,3699.2,3728.27,1841673,-3.4544
2022-07-21,TCS,3784.24,3809.49,3707.98,3775.24,2771567,1.2518
2022-07-22,TCS,3740.7,3765.73,3670.03,3744.67,2378068,-0.813
2022-07-25,TCS,3675.24,3768.16,3662.33,3695.76,1593272,-1.3146
2022-07-26,TCS,3672.05,3673.84,3603.46,3658.98,2529735,-1.0003
2022-07-27,TCS,3651.52,3691.49,3569.8,3642.51,660045,-0.451
2022-07-28,TCS,3683.58,3746.51,3659.09,3677.32,4025974,0.9511
2022-07-29,TCS,3588.19,3590.05,3546.88,3582.9,4716264,-2.6011
2022-08-01,TCS,3508.11,3562.17,3454.87,3523.15,3084322,-1.6817
2022-08-02,TCS,3572.87,3600.03,3498.35,3550.53,3294691,0.7741
2022-08-03,TCS,3516.22,3533.19,3457.63,3518.0,3836242,-0.9205
2022-08-04,TCS,3556.75,3573.49,3527.25,3551.99,2685866,0.9617
2022-08-05,TCS,3531.64,3589.16,3516.38,3524.89,4943722,-0.7659
2022-08-08,TCS,3598.83,3649.51,3550.15,3615.92,1799634,2.5497
2022-08-09,TCS,3663.51,3666.87,3604.45,3629.1,3699336,0.3639
2022-08-10,TCS,3701.62,3732.39,3653.79,3702.12,1767908,1.992
2022-08-11,TCS,3734.66,3795.66,3698.68,3734.03,1754842,0.8584
2022-08-12,TCS,3762.1,3821.83,3727.59,3769.87,2449045,0.9552
2022-08-15,TCS,3747.3,3818.87,3660.19,3725.88,3951271,-1.1739
2022-08-16,TCS,3819.9,3878.96,3748.62,3797.26,2336598,1.8978
2022-08-17,TCS,3814.56,3827.6,3763.93,3811.54,4324649,0.3752
2022-08-18,TCS,3727.42,3759.96,3655.04,3754.94,2223792,-1.4961
2022-08-19,TCS,3628.39,3664.97,3608.82,3631.38,2438577,-3.346
2022-08-22,TCS,3639.43,3673.0,3589.31,3640.61,2841185,0.2539
2022-08-23,TCS,3722.21,3771.5,3695.74,3730.63,3467912,2.4426
2022-08-24,TCS,3659.89,3727.38,3616.05,3677.98,2462422,-1.4214
2022-08-25,TCS,3595.95,3642.55,3537.19,3624.11,2706782,-1.4753
2022-08-26,TCS,3633.44,3705.26,3540.34,3606.9,777392,-0.476
2022-08-29,TCS,3685.74,3722.21,3640.75,3672.12,1073980,1.792
2022-08-30,TCS,3567.46,3618.47,3507.49,3566.84,1131082,-2.9089
2022-08-31,TCS,3519.52,3559.83,3495.93,3530.99,3779620,-1.0103
2022-09-01,TCS,3481.92,3529.59,3429.72,3475.67,2157175,-1.5792
2022-09-02,TCS,3511.7,3580.77,3446.54,3508.12,2496411,0.9294
2022-09-05,TCS,3494.14,3511.92,3446.24,3501.17,2919450,-0.1983
2022-09-06,TCS,3489.64,3520.06,3433.69,3482.85,2058852,-0.5245
2022-09-07,TCS,3482.77,3531.32,3415.68,3473.87,1062763,-0.2581
2022-09-08,TCS,3530.92,3591.43,3501.06,3518.82,2604813,1.2857
2022-09-09,TCS,3567.7,3629.29,3514.41,3583.62,2048708,1.8246
2022-09-12,TCS,3651.8,3668.69,3597.47,3643.94,3119226,1.6694
2022-09-13,TCS,3700.41,3748.16,3638.59,3678.75,3330962,0.9507
2022-09-14,TCS,3767.82,3814.75,3688.87,3762.24,3905907,2.2442
2022-09-15,TCS,3748.63,3751.9,3677.1,3707.69,2812982,-1.4606
2022-09-16,TCS,3728.52,3777.18,3711.0,3731.88,4589113,0.6503
2022-09-19,TCS,3842.66,3917.23,3778.16,3875.95,4993965,3.7877
2022-09-20,TCS,3748.85,3786.62,3734.97,3764.83,3579138,-2.9088
2022-09-21,TCS,3721.41,3751.75,3665.94,3733.9,4692389,-0.8248
2022-09-22,TCS,3683.89,3740.47,3605.43,3673.63,4974316,-1.6273
2022-09-23,TCS,3707.1,3711.92,3631.09,3691.75,4258976,0.492
2022-09-26,TCS,3781.37,3802.89,3730.95,3778.8,1208696,2.3305
2022-09-27,TCS,3818.16,3871.69,3742.19,3812.58,3526808,0.89
2022-09-28,TCS,3836.88,3852.93,3763.32,3800.49,1194511,-0.3177
2022-09-29,TCS,3819.03,3843.98,3813.25,3834.96,1824556,0.9031
2022-09-30,TCS,3816.98,3893.43,3760.88,3818.37,4056948,-0.4336
2022-10-03,TCS,3822.75,3874.76,3767.94,3831.41,2933689,0.3409
2022-10-04,TCS,3847.97,3891.49,3781.37,3870.69,3350811,1.0198
2022-10-05,TCS,3941.65,3994.23,3909.64,3981.97,2286440,2.8345
2022-10-06,TCS,4037.92,4038.49,4000.27,4011.91,4379515,0.7491
2022-10-07,TCS,4011.73,4087.5,4003.49,4027.12,2063836,0.3783
2022-10-10,TCS,4156.46,4191.43,4127.75,4161.67,3555248,3.2866
2022-10-11,TCS,4043.35,4059.08,3970.67,4034.66,3980584,-3.0995
2022-10-12,TCS,4005.95,4102.76,3964.18,4029.93,556681,-0.1172
2022-10-13,TCS,3966.99,4039.09,3953.47,3983.61,4307863,-1.1561
2022-10-14,TCS,3969.2,4033.98,3950.01,3969.64,3527131,-0.3515
2022-10-17,TCS,4000.6,4061.97,3972.72,4009.39,1384857,0.9964
2022-10-18,TCS,4048.02,4148.71,4009.14,4074.01,1452444,1.5991
2022-10-19,TCS,4053.71,4081.64,3973.59,4041.44,813202,-0.8026
2022-10-20,TCS,4076.69,4098.95,3995.78,4086.17,2511224,1.1006
2022-10-21,TCS,4031.87,4032.4,3980.82,4029.11,753657,-1.4062
2022-10-24,TCS,3949.71,3952.38,3917.85,3948.59,3611805,-2.0188
2022-10-25,TCS,3973.42,4041.28,3939.75,3954.25,828758,0.1434
2022-10-26,TCS,3948.59,3997.15,3901.35,3941.63,3453295,-0.3197
2022-10-27,TCS,4020.56,4041.66,3971.26,4037.98,3794760,2.4149
2022-10-28,TCS,4203.4,4212.37,4151.79,4179.11,2221427,3.4355
2022-10-31,TCS,4130.06,4197.53,4103.31,4139.86,2073298,-0.9437
2022-11-01,TCS,4006.43,4053.76,3940.04,4022.8,3708799,-2.8684
2022-11-02,TCS,3918.0,3997.91,3866.28,3936.94,4560041,-2.1575
2022-11-03,TCS,3840.28,3958.6,3805.7,3885.81,4748703,-1.3071
2022-11-04,TCS,3888.03,3958.86,3844.66,3899.89,3298681,0.3617
2022-11-07,TCS,3892.5,3906.63,3845.58,3884.79,1538474,-0.3879
2022-11-08,TCS,3782.56,3857.98,3769.37,3808.49,2081871,-1.9836
2022-11-09,TCS,3953.57,4000.64,3851.84,3920.08,1037460,2.8878
2022-11-10,TCS,3918.66,4030.27,3911.53,3963.06,627012,1.0906
2022-11-11,TCS,4061.44,4093.74,4044.14,4077.41,1107583,2.8444
2022-11-14,TCS,3933.3,4019.75,3889.11,3962.77,3971536,-2.8517
2022-11-15,TCS,4064.08,4112.83,4008.2,4045.51,2559249,2.0663
2022-11-16,TCS,4050.25,4088.94,3989.01,4037.08,3050126,-0.2084
2022-11-17,TCS,4007.72,4036.42,3934.0,4013.06,1842073,-0.5969
2022-11-18,TCS,3987.28,4017.91,3964.47,4015.82,770984,0.0689
2022-11-21,TCS,3948.52,4036.32,3936.62,3972.32,2603639,-1.0892
2022-11-22,TCS,3969.39,3977.92,3954.82,3964.43,2452144,-0.1988
2022-11-23,TCS,4012.52,4056.52,4007.78,4026.13,879543,1.5443
2022-11-24,TCS,3891.84,3941.54,3830.29,3902.81,3485972,-3.1108
2022-11-25,TCS,3997.17,4025.01,3960.59,3998.64,1611195,2.4257
2022-11-28,TCS,4016.73,4078.36,3996.18,4025.03,2774383,0.6578
2022-11-29,TCS,3983.98,4045.55,3930.27,4019.14,2062239,-0.1463
2022-11-30,TCS,4053.83,4123.13,3990.8,4080.99,930183,1.527
2022-12-01,TCS,4079.22,4113.86,4002.76,4106.04,4702290,0.6121
2022-12-02,TCS,4061.03,4111.28,4028.59,4075.86,3321605,-0.7379
2022-12-05,TCS,4028.79,4075.77,3971.45,4026.98,1836670,-1.2066
2022-12-06,TCS,4127.01,4198.14,4103.67,4126.0,1525109,2.4293
2022-12-07,TCS,4054.63,4069.36,3960.95,4030.72,716905,-2.3364
2022-12-08,TCS,3990.97,4046.46,3918.44,4019.24,3992304,-0.2851
2022-12-09,TCS,3936.76,3957.17,3881.19,3930.74,1899643,-2.2267
2022-12-12,TCS,3947.14,3974.82,3895.12,3962.72,1488755,0.8105
2022-12-13,TCS,3996.86,4027.68,3905.55,3957.76,4715974,-0.1253
2022-12-14,TCS,3878.53,3951.08,3832.64,3880.59,4994299,-1.9692
2022-12-15,TCS,3817.4,3856.71,3783.9,3828.15,2422565,-1.3604
2022-12-16,TCS,3837.28,3858.17,3775.28,3832.02,3195761,0.1011
2022-12-19,TCS,3854.49,3928.35,3775.48,3850.7,4183560,0.4861
2022-12-20,TCS,3727.2,3787.73,3671.61,3734.3,3226877,-3.0695
2022-12-21,TCS,3704.46,3731.85,3670.63,3693.49,1702679,-1.0987
2022-12-22,TCS,3732.07,3788.0,3667.03,3704.1,3925665,0.2867
2022-12-23,TCS,3794.97,3843.44,3732.52,3777.63,1111004,1.9657
2022-12-26,TCS,3827.0,3895.33,3820.7,3829.85,2961773,1.3728
2022-12-27,TCS,3837.0,3845.52,3765.79,3803.21,2734951,-0.6979
2022-12-28,TCS,3874.97,3916.81,3857.73,3865.66,3173315,1.6286
2022-12-29,TCS,3826.26,3901.4,3787.19,3847.37,3657920,-0.4741
2022-12-30,TCS,3661.99,3735.06,3654.62,3660.98,768354,-4.9658
2023-01-02,TCS,3743.43,3792.59,3716.37,3747.49,4303416,2.3354
2023-01-03,TCS,3765.94,3786.79,3694.05,3776.16,1867387,0.7622
2023-01-04,TCS,3794.63,3868.37,3788.11,3788.68,1584676,0.3309
2023-01-05,TCS,3754.7,3825.09,3734.11,3790.31,2897481,0.0432
2023-01-06,TCS,3840.4,3877.9,3781.53,3809.86,4939934,0.5143
2023-01-09,TCS,3823.11,3842.47,3766.47,3811.45,4256371,0.0417
2023-01-10,TCS,3760.06,3856.75,3687.45,3795.0,2701583,-0.4326
2023-01-11,TCS,3767.95,3807.83,3708.61,3756.67,3145803,-1.015
2023-01-12,TCS,3770.77,3844.22,3695.17,3762.43,2760291,0.1531
2023-01-13,TCS,3738.05,3776.85,3698.8,3710.86,3577449,-1.38
2023-01-16,TCS,3676.16,3689.43,3623.7,3644.74,4363452,-1.798
2023-01-17,TCS,3696.25,3753.2,3596.65,3661.61,1134406,0.4617
2023-01-18,TCS,3715.42,3731.58,3715.04,3720.59,2332876,1.598
2023-01-19,TCS,3684.53,3705.41,3641.25,3674.59,3055666,-1.2439
2023-01-20,TCS,3630.54,3707.66,3597.66,3639.28,3908212,-0.9656
2023-01-23,TCS,3560.26,3629.78,3475.88,3542.93,930787,-2.6834
2023-01-24,TCS,3432.64,3524.04,3401.8,3470.14,3054440,-2.0759
2023-01-25,TCS,3379.21,3414.97,3317.96,3400.9,3986463,-2.0154
2023-01-26,TCS,3447.87,3506.64,3407.51,3455.37,1109325,1.5888
2023-01-27,TCS,3360.69,3401.64,3340.53,3361.7,1273720,-2.7482
2023-01-30,TCS,3390.27,3420.57,3377.46,3387.5,648201,0.7647
2023-01-31,TCS,3395.67,3425.97,3341.09,3374.17,4326362,-0.3943
2023-02-01,TCS,3396.96,3438.91,3395.76,3408.03,4703915,0.9985
2023-02-02,TCS,3450.82,3495.65,3427.69,3473.26,2611216,1.8959
2023-02-03,TCS,3465.91,3510.01,3429.65,3472.64,4399214,-0.0179
2023-02-06,TCS,3526.55,3539.85,3487.17,3537.27,3175787,1.844
2023-02-07,TCS,3637.2,3698.92,3594.96,3627.17,4925964,2.5098
2023-02-08,TCS,3735.53,3802.55,3635.79,3707.26,988183,2.1842
2023-02-09,TCS,3695.03,3723.91,3657.83,3668.71,3533840,-1.0455
2023-02-10,TCS,3575.34,3643.17,3485.03,3555.97,3760063,-3.1211
2023-02-13,TCS,3539.83,3605.04,3490.88,3549.94,3405772,-0.1698
2023-02-14,TCS,3558.27,3621.54,3499.56,3561.15,2725406,0.3154
2023-02-15,TCS,3459.94,3521.61,3408.81,3452.61,1438399,-3.0954
2023-02-16,TCS,3443.7,3480.55,3428.9,3457.02,1262327,0.1277
2023-02-17,TCS,3307.36,3372.54,3257.71,3318.6,3390349,-4.0864
2023-02-20,TCS,3409.1,3418.99,3345.0,3402.73,3107716,2.5033
2023-02-21,TCS,3406.45,3496.87,3355.22,3429.85,2697826,0.7939
2023-02-22,TCS,3404.77,3445.3,3327.08,3386.27,675789,-1.2787
2023-02-23,TCS,3387.34,3441.28,3383.04,3394.16,2198002,0.2327
2023-02-24,TCS,3418.01,3438.95,3343.21,3408.79,4404297,0.4303
2023-02-27,TCS,3439.82,3442.01,3371.72,3436.26,3571038,0.8027
2023-02-28,TCS,3462.69,3473.99,3379.38,3441.11,3919248,0.141
2023-03-01,TCS,3457.4,3504.52,3413.32,3494.59,882474,1.542
2023-03-02,TCS,3447.03,3477.53,3367.43,3425.44,2536259,-1.9986
2023-03-03,TCS,3440.56,3460.69,3378.02,3419.39,2767500,-0.1767
2023-03-06,TCS,3524.55,3591.13,3484.96,3519.61,4003528,2.8887
2023-03-07,TCS,3510.03,3569.1,3435.72,3500.9,3911512,-0.5328
2023-03-08,TCS,3525.99,3564.06,3500.91,3515.51,936386,0.4162
2023-03-09,TCS,3445.41,3520.01,3386.73,3461.01,4234913,-1.5624
2023-03-10,TCS,3584.57,3626.52,3552.03,3583.6,680852,3.481
2023-03-13,TCS,3617.1,3683.66,3580.05,3601.08,2705068,0.4865
2023-03-14,TCS,3498.79,3582.95,3463.36,3530.34,1614592,-1.9839
2023-03-15,TCS,3602.01,3654.98,3547.75,3593.55,2086634,1.7746
2023-03-16,TCS,3534.97,3554.4,3520.51,3533.43,2420162,-1.6872
2023-03-17,TCS,3584.58,3641.54,3519.69,3573.37,3075666,1.1241
2023-03-20,TCS,3610.73,3689.97,3582.23,3633.84,646470,1.678
2023-03-21,TCS,3740.77,3760.81,3688.12,3754.73,1077121,3.2727
2023-03-22,TCS,3743.02,3773.69,3731.25,3769.33,3602008,0.3881
2023-03-23,TCS,3746.87,3839.92,3742.67,3773.41,911654,0.1082
2023-03-24,TCS,3669.28,3741.11,3642.29,3654.09,1599405,-3.213
2023-03-27,TCS,3617.9,3672.46,3604.83,3628.58,4186117,-0.7007
2023-03-28,TCS,3576.54,3600.68,3522.07,3588.43,1455833,-1.1128
2023-03-29,TCS,3598.65,3628.97,3543.88,3579.14,1069252,-0.2592
2023-03-30,TCS,3544.44,3552.04,3490.28,3550.54,2654379,-0.8021
2023-03-31,TCS,3613.9,3673.29,3542.83,3596.57,2377707,1.2879
2023-04-03,TCS,3546.87,3572.94,3529.47,3565.58,1062879,-0.8653
2023-04-04,TCS,3587.67,3617.98,3522.31,3593.89,2352856,0.7909
2023-04-05,TCS,3572.08,3628.71,3517.14,3588.33,4318411,-0.1548
2023-04-06,TCS,3563.55,3613.31,3547.75,3553.82,4923785,-0.9664
2023-04-07,TCS,3510.89,3578.29,3470.7,3514.53,795360,-1.1117
2023-04-10,TCS,3541.61,3571.49,3499.58,3528.71,3673307,0.4028
2023-04-11,TCS,3610.8,3624.59,3574.88,3608.04,3595623,2.2232
2023-04-12,TCS,3532.46,3574.93,3506.52,3567.16,3949436,-1.1393
2023-04-13,TCS,3566.24,3617.98,3530.84,3570.95,3958330,0.1061
2023-04-14,TCS,3572.15,3609.06,3546.74,3599.78,3514617,0.8041
2023-04-17,TCS,3605.96,3653.43,3566.4,3599.72,4416333,-0.0017
2023-04-18,TCS,3510.52,3542.56,3462.67,3500.81,1726320,-2.7863
2023-04-19,TCS,3540.42,3569.92,3477.24,3528.8,1074881,0.7964
2023-04-20,TCS,3443.68,3463.78,3433.25,3445.8,2125061,-2.3802
2023-04-21,TCS,3338.03,3426.19,3329.11,3365.49,1380791,-2.3581
2023-04-24,TCS,3300.41,3347.68,3264.12,3296.95,1324590,-2.0575
2023-04-25,TCS,3296.11,3330.7,3258.17,3289.41,698949,-0.2289
2023-04-26,TCS,3237.1,3267.52,3200.6,3240.06,2939616,-1.5118
2023-04-27,TCS,3168.8,3191.64,3128.59,3167.44,4207678,-2.2667
2023-04-28,TCS,3157.62,3213.16,3140.31,3187.72,850600,0.638
2023-05-01,TCS,3188.35,3242.79,3146.01,3187.3,3471911,-0.0131
2023-05-02,TCS,3225.39,3254.34,3193.41,3227.14,4567396,1.2423
2023-05-03,TCS,3171.3,3190.93,3139.85,3190.65,2658714,-1.1372
2023-05-04,TCS,3196.78,3255.81,3150.49,3188.36,1384022,-0.0717
2023-05-05,TCS,3222.43,3268.72,3182.98,3230.42,3526917,1.3105
2023-05-08,TCS,3167.82,3178.31,3125.15,3164.19,1460750,-2.0714
2023-05-09,TCS,3139.46,3147.4,3079.79,3131.81,1084263,-1.0285
2023-05-10,TCS,3188.15,3212.16,3151.12,3182.91,2680600,1.6185
2023-05-11,TCS,3163.51,3223.86,3103.97,3184.87,565085,0.0613
2023-05-12,TCS,3172.05,3237.85,3112.01,3178.16,1938999,-0.2109
2023-05-15,TCS,3210.98,3214.47,3155.84,3177.15,4028982,-0.0317
2023-05-16,TCS,3263.52,3286.54,3183.78,3240.9,1249443,1.9868
2023-05-17,TCS,3254.15,3270.89,3213.34,3240.63,2822730,-0.0085
2023-05-18,TCS,3248.41,3275.78,3180.75,3243.96,4935467,0.1029
2023-05-19,TCS,3228.04,3295.46,3168.17,3244.07,1481830,0.0032
2023-05-22,TCS,3159.65,3172.24,3131.88,3162.22,1758409,-2.5555
2023-05-23,TCS,3181.97,3248.33,3159.73,3188.71,3658423,0.8342
2023-05-24,TCS,3146.7,3164.17,3103.52,3148.03,3827855,-1.2838
2023-05-25,TCS,3063.7,3132.47,3041.18,3086.02,2693222,-1.9895
2023-05-26,TCS,3016.2,3054.78,2962.23,3001.88,3767363,-2.7643
2023-05-29,TCS,2890.4,2961.85,2866.04,2929.75,3339687,-2.432
2023-05-30,TCS,2838.24,2886.14,2797.76,2826.13,1600600,-3.6009
2023-05-31,TCS,2793.17,2827.09,2759.93,2780.99,4203761,-1.6101
2023-06-01,TCS,2794.69,2838.42,2718.53,2762.55,1749595,-0.6654
2023-06-02,TCS,2807.19,2843.82,2773.42,2810.7,3547057,1.728
2023-06-05,TCS,2806.96,2854.83,2768.6,2814.27,2906069,0.1272
2023-06-06,TCS,2828.26,2830.95,2780.15,2826.56,2912044,0.4356
2023-06-07,TCS,2893.96,2931.3,2839.93,2885.88,4374630,2.077
2023-06-08,TCS,2756.77,2807.05,2728.68,2758.01,4578804,-4.532
2023-06-09,TCS,2759.76,2812.29,2745.73,2776.18,3827906,0.6567
2023-06-12,TCS,2798.84,2844.64,2770.76,2791.04,3187919,0.5338
2023-06-13,TCS,2828.91,2884.99,2797.68,2828.92,1863732,1.3478
2023-06-14,TCS,2735.73,2758.19,2722.67,2749.6,3744298,-2.8441
2023-06-15,TCS,2703.13,2762.84,2660.92,2725.28,694356,-0.8884
2023-06-16,TCS,2718.94,2767.73,2673.47,2685.79,960046,-1.4596
2023-06-19,TCS,2642.75,2644.27,2614.15,2631.8,3233316,-2.0306
2023-06-20,TCS,2739.47,2748.98,2697.25,2731.82,1728443,3.7302
2023-06-21,TCS,2706.45,2721.53,2668.68,2708.01,2640799,-0.8757
